39.0, 39.0, 18.0, 33.0, -0.8999999761581421
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
39.0, 39.0, 18.0, 33.0, -0.8999999761581421
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
32.0, 32.0, 18.0, 33.0, -0.4333333373069763
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
29.0, 29.0, 18.0, 33.0, -0.23333333432674408
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
24.0, 24.0, 18.0, 33.0, 0.10000000149011612
26.0, 26.0, 18.0, 33.0, -0.03333333507180214
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
34.0, 34.0, 18.0, 33.0, -0.5666666626930237
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
30.0, 30.0, 18.0, 33.0, -0.30000001192092896
32.0, 32.0, 18.0, 33.0, -0.4333333373069763
52.0, 52.0, 18.0, 33.0, -1.7666666507720947
71.0, 71.0, 18.0, 33.0, -3.0333333015441895
67.0, 67.0, 18.0, 33.0, -2.7666666507720947
72.0, 72.0, 18.0, 33.0, -3.0999999046325684
76.0, 76.0, 18.0, 33.0, -3.366666555404663
63.0, 63.0, 18.0, 33.0, -2.5
64.0, 64.0, 18.0, 33.0, -2.566666603088379
65.0, 65.0, 18.0, 33.0, -2.633333444595337
63.0, 63.0, 18.0, 33.0, -2.5
55.0, 55.0, 18.0, 33.0, -1.9666666984558105
47.0, 47.0, 18.0, 33.0, -1.4333332777023315
44.0, 44.0, 18.0, 33.0, -1.2333333492279053
41.0, 41.0, 18.0, 33.0, -1.0333333015441895
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
35.0, 35.0, 18.0, 33.0, -0.6333333253860474
36.0, 36.0, 18.0, 33.0, -0.699999988079071
33.0, 33.0, 18.0, 33.0, -0.5
32.0, 32.0, 18.0, 33.0, -0.4333333373069763
29.0, 29.0, 18.0, 33.0, -0.23333333432674408
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
24.0, 24.0, 18.0, 33.0, 0.10000000149011612
22.0, 22.0, 18.0, 33.0, 0.23333333432674408
21.0, 21.0, 18.0, 33.0, 0.30000001192092896
23.0, 23.0, 18.0, 33.0, 0.1666666716337204
24.0, 24.0, 18.0, 33.0, 0.10000000149011612
25.0, 25.0, 18.0, 33.0, 0.03333333507180214
26.0, 26.0, 18.0, 33.0, -0.03333333507180214
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
28.0, 28.0, 18.0, 33.0, -0.1666666716337204
29.0, 29.0, 18.0, 33.0, -0.23333333432674408
28.0, 28.0, 18.0, 33.0, -0.1666666716337204
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
28.0, 28.0, 18.0, 33.0, -0.1666666716337204
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
26.0, 26.0, 18.0, 33.0, -0.03333333507180214
25.0, 25.0, 18.0, 33.0, 0.03333333507180214
24.0, 24.0, 18.0, 33.0, 0.10000000149011612
25.0, 25.0, 18.0, 33.0, 0.03333333507180214
17.0, 17.0, 18.0, 33.0, 0.5666666626930237
18.0, 18.0, 18.0, 33.0, 0.5
19.0, 19.0, 18.0, 33.0, 0.4333333373069763
21.0, 21.0, 18.0, 33.0, 0.30000001192092896
22.0, 22.0, 18.0, 33.0, 0.23333333432674408
24.0, 24.0, 18.0, 33.0, 0.10000000149011612
26.0, 26.0, 18.0, 33.0, -0.03333333507180214
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
28.0, 28.0, 18.0, 33.0, -0.1666666716337204
30.0, 30.0, 18.0, 33.0, -0.30000001192092896
